;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25                 25098357;;;;;;;;;;;54€      2,16€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1                  25098344;;;;;;;;;;;3,20€      3,20€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5                  25098343;;;;;;;;;;;14€      2,80€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1                  25098349;;;;;;;;;;;3,20€      3,20€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5                  25098345;;;;;;;;;;;11,20€      2,24€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1                  25098346;;;;;;;;;;;3,40€      3,40€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5                  25098350;;;;;;;;;;;14€      2,80€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1                  25098342;;;;;;;;;;;4,50€      4,50€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5                  25098355;;;;;;;;;;;17€      3,40€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"DISOLVENTE SINTETICO XILENO
Disolvente para la dilución de pinturas sintéticas de
decoración, limpieza de rodillas, brochas, etc. (1) (64)                                       DISOLVENTE SINTETICO SECADO";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"DISOLVENTE CLOROCAUCHO
Regulador de la viscosidad de aplicación en las pinturas donde se recomienda su uso. Específico para la dilución de pinturas al clorocaucho. (64)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
L                                                    BOTE           LITRO;;;;;;;;;;;;;;;;;;;;;;;;;"RAPIDO 1L
Disolvente para la dilución de pinturas
sintéticas de decoración, limpieza de rodillos, brochas, etc. 25098351(1) (64)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;L                                                    BOTE           LITRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1                  25098356;;;;;;;;;;;5,60€      5,60€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5                  25098348;;;;;;;;;;;21,30€      4,26€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1                  10890894;;;;;;;;;;;4,70€      4,70€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5                  10890915;;;;;;;;;;;21,70€      4,34€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1 l/Bote;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"DISOLVENTE EPOXI
Regulador de la viscosidad de aplicación en las pinturas donde se recomienda su uso Limpieza de herramientas en los productos recomendados (64)
L                                                    BOTE           LITRO";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"DISOLVENTE POLIURETANO
Disolvente concebido para regular la viscosidad y limpiar herramientas de lacas transparentes, poliuretanos, acripol y productos especialmente diseñados. (64)
L                                                    BOTE           LITRO";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1                  10890922;;;;;;;;;;;5,80€      5,80€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5                  10890936;;;;;;;;;;;22,60€      4,52€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1                  10890950;;;;;;;;;;;6,10€      6,10€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5                  10890964;;;;;;;;;;;24,60€      4,92€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PISCINAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"PINTURA PISCINAS AL AGUA DELTA
Para la protección y decoración de
las superficies sumergidas de las piscinas. disponible en blanco y azul.
L                                          BOTE           LITRO 
 4          10555230              
 15         10555202             
PINTURA SUELOS";;;;;;;;;;;;;;;;;;;;;;"Pintura acrílica al disolvente basada en resina acrílica
termoplástica, adecuada para el pintado interior de piscinas, resiste adecuadamente al contacto con agua dulce o salada, aceites minerales, productos de limpieza de piscinas, ácidos y a los álcalis. disponible en color blanco, azul, azul intenso (1)
L                                              BOTE           LITRO";;;;;;;;;;;;;;;;;;;;;;;;;"PINTURA PISCINA POLIURETANO
+ CATALIZADOR
Esmalte de poliuretano acrílico especialmente indicado para el pintado de piscinas de poliéster, disponible en blanco y azul (1)
KG                                            BOTE           LITRO";;;;;;;;;;;;;;;;;;;;"RENOVADOR BORDES DE PISCINA
Pintura al agua de base mineral
especialmente formulada para la renovación de bordes de piscinas de piedra natural o artificial, acabado blanco mate. (1)
L                                    BOTE           LITRO 
 4       25086328           ";;;;;;;;;;;;;;;;;;;;;;
4             25086334;;;;;;;;;26,50€      6,63€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15            25086327;;;;;;;;;79€      5,27€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18€      4,50€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5             25086335;;;;;;;;;48€         15€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5             25086333;;;;;;;;;48€         15€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55€      3,67€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24€          6€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COLORES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"PINTURA EPOXI AL AGUA GRIS
Uso interior y exterior. Pintura epoxi satinada al agua, de un solo componente pre-catalizado, con excelente adherencia sobre soportes de hormigón, madera, metal e incluso cerámicos.
L                                                    BOTE           LITRO
COLORES";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"59 ¤
Bote
PINTURA EPOXI AL AGUA + CATALIZADOR 5KG  GRIS
Pintura especial para suelos a base de cemento en obra,
a los que se les desea proporcionar elevada resistencia química y mecánica, sin olor y antipolvo.
                              BOTE           LITRO 
    25120612             ";;;;;;;;;;;;;;;;;;;;;;;;;"35 ¤
4 l/Bote
PINTURA SUELOS CLOROCAUCHO
Uso interior y exterior. Adecuado para el pintado de suelos de hormigón en naves industriales, parkings, etc
L                                                    BOTE           LITRO";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4                  25120266;;;;;;;;;;;49€    12,25€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15                 25120260;;;;;;;;;;;178€     11,87€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4                  10893421;;;;;;;;;;;35€      8,75€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15                 10893456;;;;;;;;;;;122€      8,13€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59€     13,11€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"64 ¤
4 l/Bote";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40 ¤;;;;;;;;;;;;;;;;;;;"17,30 ¤
4 kg/Bote";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"PINTURA SUELOS EPOXI + CATALIZADOR
Uso interior. Adecuado en el pintado
de pavimentos de hormigón, cemento, pavimentos en parkings y suelos industriales.
KG                                        BOTE          KILO 
 5          10893365       
 20         10893393            
PISTAS DEPORTIVAS
COLORES";;;;;;;;;;;;;;;;;;;;;;;;;;"PINTURA  SUELOS POLIURETANO + CATALIZADOR
Uso interior y exterior. Adecuado en el
pintado de pavimentos de hormigón, cemento, fibrocemento, etc.
L                                      BOTE         LITRO 
 4         10894772           
 20       10894842         ";;;;;;;;;;;;;;;;;;"4 l/Bote
BARNIZ  PARA SUELOS DE HORMIGÓN
Barniz acrílico al disolvente, especial para
la aplicación sobre hormigón impreso.
L                                        BOTE           LITRO 
 4          10672774             
 15        10672781           
SEÑALIZACIÓN";;;;;;;;;;;;;;;;;;;;;;"ADITIVO ANTIDESLIZANTE SUELOS
Aditivo antideslizante, que evita la
resbaladicidad de las pinturas sobre las que se incorporan.
KG                               BOTE            KILO 
 1     10678423         
 4    10678430        ";;;;;;;;;;;;;;;;;;;;;;;
49,60€    9,92€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5,60€      5,60€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40€         10€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64€   12,80€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161€    8,05€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17,30€      4,33€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125€      8,33€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235€    9,40€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"PINTURA SUELOS ACRÍLICA
Uso interior/exterior. Pintura para el mantenimiento, protección y señalización de suelos deportivos.
L                                          BOTE           LITRO
 12         10894604             ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"PINTURA SEÑALIZACIÓN Y PARKING
Uso interior/exterior. Para el pintado de suelos rústicos, sótanos, terrazas, etc, y la señalización en general y marcación de vados.
KG                                        BOTE            KILO
 5           10893512              ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 4           10894576             ;;;;;;;;33€      8,25€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 1           10893470         ;;;;;;;;9,50€      9,50€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72€          6€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31€     6,20€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(1) Consulta disponibilidad en tu Almacén.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRATAMIENTOS ANTICARCOMAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"36 ¤
4 l/Bote
FONDO SELLADOR AL AGUA MATE
Uso interior y exterior. Sella
y prepara las superficies de madera para su posterior lasurado o barnizado. (64)";;;;;;;;;;;;;;;;;;;"25,25
4l/Bote
FONDO SELLADOR SINTETICO MATE
Uso interior y exterior. Sella
y prepara las superficies de madera para su posterior lasurado o barnizado. (64)";;;;;;;;;;;;;"45 ¤
4l/Bote
FONDO SELLADOR SINTÉTICO NITRO MATE TRANSPARENTE
Imprimación nitrocelulósica
para la industria de la madera en general. (64)";;;;;;;;;;;;;;"9 ¤
Bote
TRATAMIENTO ANTICARCOMAS SPRAY 400 ML
Uso interior.
Tratamiento curativo para carcomas de aplicación con aerosol.";;;;;;;;;;;"11 ¤
750 ml/Bote
TRATAMIENTO ANTICARCOMAS AL AGUA XYLAZEL
Uso interior. Protector curativo
y preventivo de la madera contra carcomas. (64)";;;;;;;;;;;;;"12 ¤
750 ml/Bote
TRATAMIENTO FONDO AGUA WB PLUS
Uso interior/exterior. Protector
incoloro al agua con protección preventiva contra insectos y hongos. (64)";;;;;;;;;;;;;;;;;;;
                                   BOTE       LITRO ;;;;;;;;;;;;;;;;;;;                                   BOTE     LITRO ;;;;;;;;;;;;;;                              BOTE       LITRO ;;;;;;;;;;;;;(1) (64);;;;;;                               BOTE       LITRO                                   BOTE       LITRO ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11€  14,67€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12€     20€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8,95€  11,93€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6,95€  9,27€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11€  14,67€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 750 ml   25117192    ;;;;;;;;;;;;;;;;;;; 750ml  25117191      ;;;;;;;;;;;;; 750ml  25117185       ;;;;;;;;;;;;;                    BOTE        LITRO     750 ml 25068347     ;;;;;;;;;;;;;;;;;;;;;;;;; 750 ml 25085456     ;;;;;;;;;;;;;;;;;;;
25€      10€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30€  14,29€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36€       9€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,25€  6,31€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45€   11,25€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9€  22,50€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
" 4 l        25117190       
TINTES
,10
¤
125 ml/Bote
TINTE DISOLVENTE PARA";;;;;;;;;;;;;;;;;;;; 4l       25117193    ;;;;;;;",70
¤
Bote";;;;; 4l       25117187      ;;;;;;;;",40
¤";;;;;;10184755;;;;;;;;;;; 2.5 l    25068348    ;;;;;;;;;;;;; 2.5 l    25085455     ;;;;;;;;;;;;;;;;;;;
"MADERA
Teñido por impregnación de todo tipo de maderas. Disponible en sapelly, nogal, caoba, avellana, cerezo y roble.";;;;;;;;;;;;;;;;;;;;;(64);;;;TINTE EXTRACTO NOGALINA 250GR;;;;;;;;;;;"Bote
TINTE BETUN DE JUDEA 750 ML
Teñido y oscurecido de todo tipo";;;;;;;;;;;;;;;;;;;;;"ESMALTE EFECTO MADERA 750 ML
Uso interior/exterior. Especial para imitar la madera con una sola capa sobre cualquier
superficie no porosa o esmaltada. Disponible en roble, nogal,";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ML                                     BOTE         LITRO 
 125       10024364        
 750       10668266       ";;;;;;;;;;;;;;;;;;;;;;"Teñido y oscurecido de todo tipo de maderas (64)      BOTE            KILO 
    25034718          ";;;;;;;;;;;;;;;;"de maderas (64)
                              BOTE           LITRO 
    10149146          ";;;;;;;;;;;;;;;"embero, sapelly y nogal claro. (64)
                              BOTE           LITRO 
    10886575              ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3,10€  24,80€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9,60€   12,80€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4,70€    18,80€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7,40€      9,87€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21€        28€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MASILLAS Y CERAS DE RELLENO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"CERA PARA LA MADERA 80 GR Relleno de fisuras, agujeros y desperfectos en
Repara arañazos y pequeños desperfectos  superficies de madera. Disponible en roble, pino, nogal,";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"PASTA PARA MADERA TUBO
Relleno de fisuras, agujeros y desperfectos";;;;;;;;;;;;;;;;;;;;"MASILLA AL AGUA VALENTINE
Reparador acrílico para pequeños";;;;;;;;;;;;;;;;;;;;;;;
"en superficies de madera. No merma. No
se agrieta. Disponible en nogal, sapelli, pino, roble, caoba, castaño, cerezo, haya y blanco. (64)
                              BOTE            KILO 
   10982804          
RESTAURADORES";;;;;;;;;;;;;;;;;;;;;;"sapelli, cerezo, haya, teca, roble, pino y blanco. (64)
BOTE          KILO";;;;;;;;;;;;;;;;;;;;;;"en superficies de madera. Disponible en color sapelli y roble. (64)
                                                      BOTE            KILO 
 200 g   Sapelli   25085967     
 200 g   Roble    25085968     
CERAS DE TERMINACIÓN";;;;;;;;;;;;;;;;;;;;;;"defectos superficiales y grietas en madera y materiales de construcción. (64)
ML                                 BOTE           LITRO 
 250      10541545     
 500     10541566     
BARNICES INTERIORES ACRÍLICOS";;;;;;;;;;;;;;;;;;;;;;;
250 g             10773385;;;;;;;;;;;5€       20€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500 g   Roble  10888934;;;;;;;;;;;7,30€  14,60€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000 g           25036212;;;;;;;;;;;8,50€    8,50€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3,50€    17,50€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4,95€    19,80€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3,50€    17,50€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8,65€    17,30€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1,90€    23,75€;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
